event_id_cnty,event_date,year,country,latitude,longitude
BHR1182,21 December 2018,2018,Bahrain,26.2175,50.5069
BHR1180,21 December 2018,2018,Bahrain,26.2156,50.5192
ISR12999,21 December 2018,2018,Israel,31.971,34.7894
ISR13000,21 December 2018,2018,Israel,32.0809,34.7806
PSE23323,21 December 2018,2018,Palestine,31.9467,35.0217
LBY7271,21 December 2018,2018,Libya,27.0377,14.4283
SUD11729,21 December 2018,2018,Sudan,11.4619,26.1258
SUD11732,21 December 2018,2018,Sudan,13.1485,32.6675
SUD11727,21 December 2018,2018,Sudan,17.6949,33.9852
SUD11726,21 December 2018,2018,Sudan,14.25,32.9833
TUR22984,21 December 2018,2018,Turkey,37.9201,40.2299
TUR7114,21 December 2018,2018,Turkey,39.9333,32.8598
YEM26604,21 December 2018,2018,Yemen,16.1641,44.7769
SUD11733,21 December 2018,2018,Sudan,15.6277,32.4648
TUR7110,21 December 2018,2018,Turkey,36.797,34.6307
SYR50527,21 December 2018,2018,Syria,32.6241,36.1049
PSE4353,21 December 2018,2018,Palestine,32.2216,35.1447
TUN4447,20 December 2018,2018,Tunisia,37.2744,9.8739
TUN4448,20 December 2018,2018,Tunisia,34.3363,8.9496
TUN4450,20 December 2018,2018,Tunisia,34.425,8.7417
TUN4449,20 December 2018,2018,Tunisia,33.8815,10.0982
TUN4452,20 December 2018,2018,Tunisia,35.1676,8.8365
TUN4453,20 December 2018,2018,Tunisia,36.4513,10.7356
LBN9747,20 December 2018,2018,Lebanon,33.5599,35.3756
ISR10750,20 December 2018,2018,Israel,30.9984,34.6877
ALG5771,20 December 2018,2018,Algeria,36.9,7.7667
TUR22982,20 December 2018,2018,Turkey,41.0605,28.9872
TUR7105,20 December 2018,2018,Turkey,36.9081,30.6956
IRN3298,20 December 2018,2018,Iran,31.8972,54.3675
IRN3297,20 December 2018,2018,Iran,32.6525,51.6746
IRN3296,20 December 2018,2018,Iran,37.2761,49.5886
IRN3301,20 December 2018,2018,Iran,29.2699,51.2188
IRN3302,20 December 2018,2018,Iran,32.6538,51.7552
IRN3299,20 December 2018,2018,Iran,36.1468,49.218
JOR1451,20 December 2018,2018,Jordan,32.2976,35.7021
IRN3300,20 December 2018,2018,Iran,30.2832,57.0788
SUD11718,20 December 2018,2018,Sudan,13.1485,32.6675
SUD11708,20 December 2018,2018,Sudan,11.4544,31.236
SUD11712,20 December 2018,2018,Sudan,17.5821,33.9605
SUD11713,20 December 2018,2018,Sudan,18.0162,33.9897
SUD11722,20 December 2018,2018,Sudan,13.5422,33.6172
SUD11723,20 December 2018,2018,Sudan,16.6861,33.4326
SUD11720,20 December 2018,2018,Sudan,19.6148,37.2225
SUD11724,20 December 2018,2018,Sudan,14.3983,33.5477
TUR7106,20 December 2018,2018,Turkey,39.9333,32.8598
TUR7107,20 December 2018,2018,Turkey,39.933,32.9083
SUD11717,20 December 2018,2018,Sudan,15.5699,32.5532
SUD11719,20 December 2018,2018,Sudan,15.6277,32.4648
JOR234,20 December 2018,2018,Jordan,31.9564,35.8962
SUD11716,20 December 2018,2018,Sudan,18.5,31.8333
SYR50525,20 December 2018,2018,Syria,36.8494,40.0747
SYR50524,20 December 2018,2018,Syria,36.5555,38.5894
TUN4438,19 December 2018,2018,Tunisia,35.3956,9.5438
TUN4443,19 December 2018,2018,Tunisia,34.3208,8.4016
TUN4441,19 December 2018,2018,Tunisia,34.251,8.747
TUN4440,19 December 2018,2018,Tunisia,36.5011,8.7802
MOR1486,19 December 2018,2018,Morocco,34.6759,-1.9175
MOR1488,19 December 2018,2018,Morocco,34.0133,-6.8326
LBN6917,19 December 2018,2018,Lebanon,34.4367,35.8497
MOR1490,19 December 2018,2018,Morocco,35.7806,-5.8137
MOR1491,19 December 2018,2018,Morocco,30.3324,-5.8384
MOR1484,19 December 2018,2018,Morocco,30.4201,-9.598
MOR1489,19 December 2018,2018,Morocco,34.0133,-6.8326
MOR1487,19 December 2018,2018,Morocco,30.9253,-6.9134
MOR1485,19 December 2018,2018,Morocco,33.5928,-7.6192
ALG5770,19 December 2018,2018,Algeria,35.6911,-0.6417
ALG5769,19 December 2018,2018,Algeria,36.8038,7.7368
ALG5768,19 December 2018,2018,Algeria,36.365,6.6147
TUR22980,19 December 2018,2018,Turkey,37.2438,42.4634
TUR22979,19 December 2018,2018,Turkey,41.0605,28.9872
TUR22981,19 December 2018,2018,Turkey,41.0164,29.1248
ISR1044,19 December 2018,2018,Israel,31.769,35.2163
IRQ14785,19 December 2018,2018,Iraq,35.4681,44.3922
IRQ14784,19 December 2018,2018,Iraq,31.3059,45.2799
IRQ14783,19 December 2018,2018,Iraq,31.058,46.2573
IRQ14786,19 December 2018,2018,Iraq,33.3683,44.3636
LBN9748,19 December 2018,2018,Lebanon,33.4073,35.4817
LBY7270,19 December 2018,2018,Libya,26.4316,11.8495
TUR7100,19 December 2018,2018,Turkey,40.3139,36.5544
IRN3295,19 December 2018,2018,Iran,31.319,48.6842
IRN3291,19 December 2018,2018,Iran,36.6764,48.4963
IRN3292,19 December 2018,2018,Iran,34.3142,47.065
IRN3293,19 December 2018,2018,Iran,35.681,51.4291
ISR13001,19 December 2018,2018,Israel,31.8611,34.8227
IRN3294,19 December 2018,2018,Iran,35.6944,51.4215
ALG6032,19 December 2018,2018,Algeria,36.4621,7.4261
SUD11704,19 December 2018,2018,Sudan,19.1842,30.4743
SUD11702,19 December 2018,2018,Sudan,12.6935,28.4232
TUR7098,19 December 2018,2018,Turkey,39.9333,32.8598
TUR7101,19 December 2018,2018,Turkey,39.9333,32.8598
SYR50526,19 December 2018,2018,Syria,36.6978,38.9548
TUN4437,18 December 2018,2018,Tunisia,34.425,8.7417
LBN9749,18 December 2018,2018,Lebanon,34.5133,35.9597
ALG5767,18 December 2018,2018,Algeria,35.6911,-0.6417
TUR7096,18 December 2018,2018,Turkey,36.8472,40.05
IRN3285,18 December 2018,2018,Iran,35.315,46.9988
IRN3290,18 December 2018,2018,Iran,31.319,48.6842
BHR1177,18 December 2018,2018,Bahrain,26.2181,50.4706
IRN3287,18 December 2018,2018,Iran,29.6103,52.5311
IRN3288,18 December 2018,2018,Iran,36.3156,59.568
IRN3286,18 December 2018,2018,Iran,35.681,51.4291
JOR1450,18 December 2018,2018,Jordan,31.9552,35.945
IRN3289,18 December 2018,2018,Iran,35.681,51.4291
BHR1178,18 December 2018,2018,Bahrain,26.225,50.5362
SUD11697,18 December 2018,2018,Sudan,17.6949,33.9852
SUD11699,18 December 2018,2018,Sudan,18.8508,36.8273
SUD11700,18 December 2018,2018,Sudan,19.6148,37.2225
SUD11701,18 December 2018,2018,Sudan,14.3983,33.5477
TUR7097,18 December 2018,2018,Turkey,39.9333,32.8598
JOR3451,18 December 2018,2018,Jordan,31.9552,35.945
TUN4427,17 December 2018,2018,Tunisia,37.2744,9.8739
TUN4430,17 December 2018,2018,Tunisia,36.5011,8.7802
TUN4432,17 December 2018,2018,Tunisia,34.3208,8.4016
TUN4433,17 December 2018,2018,Tunisia,37.019,9.0566
TUN4431,17 December 2018,2018,Tunisia,35.858,9.2007
TUN4429,17 December 2018,2018,Tunisia,36.8277,10.0891
TUN4435,17 December 2018,2018,Tunisia,35.0382,9.4849
MOR1483,17 December 2018,2018,Morocco,34.0133,-6.8326
ALG5765,17 December 2018,2018,Algeria,36.7525,3.042
TUR22977,17 December 2018,2018,Turkey,41.0454,29.0099
IRQ14772,17 December 2018,2018,Iraq,33.3683,44.3636
PSE4330,17 December 2018,2018,Palestine,31.5839,34.4659
IRN3283,17 December 2018,2018,Iran,31.319,48.6842
BHR1167,17 December 2018,2018,Bahrain,26.2197,50.5231
BHR1168,17 December 2018,2018,Bahrain,26.2292,50.5094
JOR1449,17 December 2018,2018,Jordan,31.9497,35.949
IRN3278,17 December 2018,2018,Iran,30.5959,50.2417
IRN3279,17 December 2018,2018,Iran,33.8973,48.7516
IRN3280,17 December 2018,2018,Iran,35.8327,50.9916
IRN3281,17 December 2018,2018,Iran,37.2761,49.5886
IRN3282,17 December 2018,2018,Iran,37.5527,45.0761
BHR1169,17 December 2018,2018,Bahrain,26.225,50.5362
SUD11693,17 December 2018,2018,Sudan,17.6949,33.9852
SUD11694,17 December 2018,2018,Sudan,19.6148,37.2225
SUD11696,17 December 2018,2018,Sudan,14.3983,33.5477
PSE23361,17 December 2018,2018,Palestine,31.5541,34.5016
PSE4329,17 December 2018,2018,Palestine,31.5045,34.4743
BHR1170,17 December 2018,2018,Bahrain,26.1347,50.5975
BHR1171,17 December 2018,2018,Bahrain,26.2259,50.5452
SUD11695,17 December 2018,2018,Sudan,15.6594,32.53
TUR7093,17 December 2018,2018,Turkey,39.9333,32.8598
IRN3284,17 December 2018,2018,Iran,29.9992,55.794
ISR1043,17 December 2018,2018,Israel,31.7755,35.2027
LBY7262,17 December 2018,2018,Libya,32.3754,15.0925
SYR50528,17 December 2018,2018,Syria,36.6978,38.9548
YEM26394,16 December 2018,2018,Yemen,13.9145,44.7403
ALG5764,16 December 2018,2018,Algeria,36.365,6.6147
MOR1481,16 December 2018,2018,Morocco,34.0133,-6.8326
MOR1480,16 December 2018,2018,Morocco,34.0133,-6.8326
ISR1042,16 December 2018,2018,Israel,32.0809,34.7806
ISR1041,16 December 2018,2018,Israel,32.0809,34.7806
LBN943,16 December 2018,2018,Lebanon,33.8919,35.4816
LBN944,16 December 2018,2018,Lebanon,33.8982,35.5074
LBY7259,16 December 2018,2018,Libya,32.8925,13.18
TUR7090,16 December 2018,2018,Turkey,37.9136,40.2172
TUR7086,16 December 2018,2018,Turkey,41.2867,36.33
IRN3267,16 December 2018,2018,Iran,30.437,49.1029
IRN3268,16 December 2018,2018,Iran,29.6103,52.5311
BHR1162,16 December 2018,2018,Bahrain,26.28,50.635
BHR1161,16 December 2018,2018,Bahrain,26.2303,50.5294
IRN3276,16 December 2018,2018,Iran,31.2415,48.652
BHR1159,16 December 2018,2018,Bahrain,26.2122,50.5372
BHR1158,16 December 2018,2018,Bahrain,26.2019,50.5368
BHR1160,16 December 2018,2018,Bahrain,26.2103,50.4733
IRN3270,16 December 2018,2018,Iran,33.8973,48.7516
IRN3271,16 December 2018,2018,Iran,35.6807,51.3952
IRN3272,16 December 2018,2018,Iran,32.6525,51.6746
IRN3273,16 December 2018,2018,Iran,31.319,48.6842
IRN3275,16 December 2018,2018,Iran,37.5527,45.0761
IRN3274,16 December 2018,2018,Iran,35.7252,51.4029
PSE23562,16 December 2018,2018,Palestine,31.7767,35.2342
BHR1163,16 December 2018,2018,Bahrain,26.2167,50.5333
BHR1164,16 December 2018,2018,Bahrain,26.2259,50.5452
ALG6026,16 December 2018,2018,Algeria,36.9,7.7667
ALG6027,16 December 2018,2018,Algeria,36.6333,5.25
SUD11690,16 December 2018,2018,Sudan,11.7898,34.3599
PSE4336,16 December 2018,2018,Palestine,31.5045,34.4743
YEM26424,16 December 2018,2018,Yemen,14.5425,49.1242
TUR7087,16 December 2018,2018,Turkey,39.9333,32.8598
TUR7088,16 December 2018,2018,Turkey,40.9813,29.0521
IRN3269,16 December 2018,2018,Iran,29.9992,55.794
ISR1040,16 December 2018,2018,Israel,31.7755,35.2027
YEM26397,16 December 2018,2018,Yemen,12.8094,45.0293
EGY9063,15 December 2018,2018,Egypt,29.0744,31.0979
TUN4425,15 December 2018,2018,Tunisia,35.8224,10.5574
LBN9751,15 December 2018,2018,Lebanon,34.0058,36.2181
LBN9750,15 December 2018,2018,Lebanon,33.9453,35.6153
TUR7074,15 December 2018,2018,Turkey,41.0369,28.9775
TUR7084,15 December 2018,2018,Turkey,36.9875,35.3059
TUR7116,15 December 2018,2018,Turkey,41.0369,28.9775
TUR22974,15 December 2018,2018,Turkey,36.9875,35.3059
TUR22976,15 December 2018,2018,Turkey,39.9179,32.8627
TUR22975,15 December 2018,2018,Turkey,38.4173,27.1302
ISR1038,15 December 2018,2018,Israel,32.0809,34.7806
IRQ14739,15 December 2018,2018,Iraq,33.9798,44.9362
PSE4317,15 December 2018,2018,Palestine,31.6692,35.2373
EGY9064,15 December 2018,2018,Egypt,30.9761,31.1669
EGY9061,15 December 2018,2018,Egypt,30.7153,31.2471
TUN4413,15 December 2018,2018,Tunisia,36.819,10.1658
TUN4414,15 December 2018,2018,Tunisia,35.622,10.757
TUN4412,15 December 2018,2018,Tunisia,36.819,10.1658
EGY9062,15 December 2018,2018,Egypt,30.5877,31.502
TUR7076,15 December 2018,2018,Turkey,39.9179,32.8627
TUR7085,15 December 2018,2018,Turkey,41.011,28.9578
TUR7073,15 December 2018,2018,Turkey,37.167,28.3825
IRN3259,15 December 2018,2018,Iran,30.437,49.1029
IRN3260,15 December 2018,2018,Iran,31.319,48.6842
IRN3263,15 December 2018,2018,Iran,33.8973,48.7516
IRN3265,15 December 2018,2018,Iran,36.3156,59.568
IRN3264,15 December 2018,2018,Iran,35.6944,51.4215
BHR1153,15 December 2018,2018,Bahrain,26.2303,50.5294
IRN3261,15 December 2018,2018,Iran,35.7252,51.4029
YEM26390,15 December 2018,2018,Yemen,13.5752,44.0214
SUD11688,15 December 2018,2018,Sudan,15.6046,32.5781
TUR7082,15 December 2018,2018,Turkey,39.9333,32.8598
TUR7083,15 December 2018,2018,Turkey,39.9333,32.8598
SUD11689,15 December 2018,2018,Sudan,15.5699,32.5532
IRN3262,15 December 2018,2018,Iran,29.9992,55.794
MOR1463,14 December 2018,2018,Morocco,33.5928,-7.6192
LBN9753,14 December 2018,2018,Lebanon,34.5169,35.9683
LBN9752,14 December 2018,2018,Lebanon,33.8468,35.902
LBN9764,14 December 2018,2018,Lebanon,33.8537,35.5155
ISR10749,14 December 2018,2018,Israel,32.8509,35.3371
TUR22973,14 December 2018,2018,Turkey,37.9206,40.1986
TUR22972,14 December 2018,2018,Turkey,37.3274,42.1785
IRQ14737,14 December 2018,2018,Iraq,32.0643,45.2474
PSE4285,14 December 2018,2018,Palestine,31.9322,35.0442
PSE4312,14 December 2018,2018,Palestine,32.2211,35.2544
PSE4305,14 December 2018,2018,Palestine,32.3104,35.0286
PSE4280,14 December 2018,2018,Palestine,31.5294,35.0938
PSE4284,14 December 2018,2018,Palestine,32.2216,35.1447
TUN4411,14 December 2018,2018,Tunisia,35.6781,10.0963
TUN4410,14 December 2018,2018,Tunisia,36.819,10.1658
EGY9057,14 December 2018,2018,Egypt,31.0392,30.4691
EGY9058,14 December 2018,2018,Egypt,30.6713,31.588
LBY7245,14 December 2018,2018,Libya,26.5285,13.0696
LBY7239,14 December 2018,2018,Libya,26.5921,12.7805
LBY7242,14 December 2018,2018,Libya,24.9647,10.1728
LBY7240,14 December 2018,2018,Libya,24.9514,14.6486
LBY7243,14 December 2018,2018,Libya,25.9155,13.9184
LBY7251,14 December 2018,2018,Libya,25.9233,14.4206
LBY7250,14 December 2018,2018,Libya,25.7812,10.5613
LBY7248,14 December 2018,2018,Libya,26.3167,12.7
LBY7247,14 December 2018,2018,Libya,26.6333,13.6667
EGY9056,14 December 2018,2018,Egypt,31.0531,31.3739
LBY7246,14 December 2018,2018,Libya,32.8925,13.18
IRN3254,14 December 2018,2018,Iran,31.319,48.6842
IRN3253,14 December 2018,2018,Iran,30.437,49.1029
IRN3258,14 December 2018,2018,Iran,33.8973,48.7516
IRN3256,14 December 2018,2018,Iran,32.6538,51.7552
BHR1149,14 December 2018,2018,Bahrain,26.2294,50.4806
ISR13003,14 December 2018,2018,Israel,31.971,34.7894
ISR13002,14 December 2018,2018,Israel,31.769,35.2163
PSE23609,14 December 2018,2018,Palestine,31.4394,34.4031
PSE23610,14 December 2018,2018,Palestine,31.3069,34.3572
PSE23611,14 December 2018,2018,Palestine,31.5272,34.4835
PSE23612,14 December 2018,2018,Palestine,31.287,34.2595
PSE23628,14 December 2018,2018,Palestine,31.9424,35.1077
LBY7238,14 December 2018,2018,Libya,27.0377,14.4283
LBY7241,14 December 2018,2018,Libya,27.5496,14.2714
LBY7244,14 December 2018,2018,Libya,27.3685,14.9079
LBY7249,14 December 2018,2018,Libya,27.2833,14.8
ALG5761,14 December 2018,2018,Algeria,35.7058,4.5419
SUD11686,14 December 2018,2018,Sudan,13.1842,30.2167
ALG5759,14 December 2018,2018,Algeria,36.38,3.9014
BHR1146,14 December 2018,2018,Bahrain,26.2122,50.5372
BHR1147,14 December 2018,2018,Bahrain,26.2175,50.5069
BHR1148,14 December 2018,2018,Bahrain,26.2292,50.5094
TUR22971,14 December 2018,2018,Turkey,37.9201,40.2299
TUR7081,14 December 2018,2018,Turkey,39.9333,32.8598
IRN3255,14 December 2018,2018,Iran,29.9992,55.794
PSE4307,14 December 2018,2018,Palestine,31.6527,35.2277
PSE4309,14 December 2018,2018,Palestine,31.6936,35.1838
IRN3257,14 December 2018,2018,Iran,34.4611,45.8626
TUN4424,13 December 2018,2018,Tunisia,37.2744,9.8739
MOR1462,13 December 2018,2018,Morocco,33.0474,-4.0092
TUR22969,13 December 2018,2018,Turkey,37.9206,40.1986
ISR1034,13 December 2018,2018,Israel,31.769,35.2163
PSE4253,13 December 2018,2018,Palestine,31.8996,35.2042
IRQ14727,13 December 2018,2018,Iraq,30.533,47.7975
IRQ14730,13 December 2018,2018,Iraq,33.754,44.6052
LBN9754,13 December 2018,2018,Lebanon,33.3789,35.4839
TUN4402,13 December 2018,2018,Tunisia,35.0382,9.4849
TUN4403,13 December 2018,2018,Tunisia,35.765,10.812
EGY9054,13 December 2018,2018,Egypt,31.1742,31.2218
EGY9053,13 December 2018,2018,Egypt,28.1099,30.7503
TUR7069,13 December 2018,2018,Turkey,38.508,27.0554
IRN3249,13 December 2018,2018,Iran,30.437,49.1029
IRN3250,13 December 2018,2018,Iran,31.319,48.6842
IRN3248,13 December 2018,2018,Iran,32.6538,51.7552
IRN3246,13 December 2018,2018,Iran,34.7992,48.5146
IRN3252,13 December 2018,2018,Iran,33.8973,48.7516
ISR1032,13 December 2018,2018,Israel,31.769,35.2163
ISR13004,13 December 2018,2018,Israel,31.8146,34.78
IRN3251,13 December 2018,2018,Iran,30.2832,57.0788
BHR1145,13 December 2018,2018,Bahrain,26.225,50.5362
ALG5753,13 December 2018,2018,Algeria,35.1939,-0.6414
ALG5752,13 December 2018,2018,Algeria,36.2459,6.5671
ALG5750,13 December 2018,2018,Algeria,36.7463,3.8316
ALG5751,13 December 2018,2018,Algeria,36.6371,3.6947
ALG5754,13 December 2018,2018,Algeria,35.6478,-0.624
SUD11658,13 December 2018,2018,Sudan,11.7898,34.3599
YEM26321,13 December 2018,2018,Yemen,14.5425,49.1242
TUR7070,13 December 2018,2018,Turkey,39.9333,32.8598
IRN3247,13 December 2018,2018,Iran,29.9992,55.794
SYR50189,13 December 2018,2018,Syria,36.8891,38.3521
MOR1461,12 December 2018,2018,Morocco,31.6315,-8.0083
ISR10901,12 December 2018,2018,Israel,32.9281,35.0765
ISR10900,12 December 2018,2018,Israel,32.6993,35.3048
ISR10902,12 December 2018,2018,Israel,32.8642,35.2971
ISR1028,12 December 2018,2018,Israel,31.769,35.2163
ISR1030,12 December 2018,2018,Israel,31.2518,34.7913
IRQ14721,12 December 2018,2018,Iraq,31.2986,46.2419
ISR1029,12 December 2018,2018,Israel,32.0809,34.7806
TUN4398,12 December 2018,2018,Tunisia,36.085,9.3708
TUN4397,12 December 2018,2018,Tunisia,33.355,10.5055
TUN4395,12 December 2018,2018,Tunisia,34.7406,10.7603
EGY9050,12 December 2018,2018,Egypt,31.1742,31.2218
TUN4396,12 December 2018,2018,Tunisia,36.819,10.1658
LBY7234,12 December 2018,2018,Libya,26.4316,11.8495
IRN3240,12 December 2018,2018,Iran,30.437,49.1029
IRN3241,12 December 2018,2018,Iran,31.319,48.6842
IRN3245,12 December 2018,2018,Iran,33.8973,48.7516
BHR1142,12 December 2018,2018,Bahrain,26.2122,50.5372
TUN4421,12 December 2018,2018,Tunisia,35.1662,11.035
ISR13005,12 December 2018,2018,Israel,31.8611,34.8227
ISR12787,12 December 2018,2018,Israel,32.8184,34.9885
JOR1447,12 December 2018,2018,Jordan,31.9552,35.945
JOR1448,12 December 2018,2018,Jordan,32.5439,35.7186
IRN3199,12 December 2018,2018,Iran,35.7512,51.3616
IRN3242,12 December 2018,2018,Iran,31.8972,54.3675
IRN3243,12 December 2018,2018,Iran,30.2363,49.7119
IRN3244,12 December 2018,2018,Iran,35.7252,51.4029
ALG5740,12 December 2018,2018,Algeria,31.6167,-2.2167
ALG5742,12 December 2018,2018,Algeria,36.7052,4.1916
ALG5741,12 December 2018,2018,Algeria,36.7447,4.3722
ALG5744,12 December 2018,2018,Algeria,36.8038,7.7368
ALG5749,12 December 2018,2018,Algeria,35.7438,-0.7693
ALG5748,12 December 2018,2018,Algeria,36.3492,3.8359
ALG5746,12 December 2018,2018,Algeria,35.5522,-0.4488
ALG5743,12 December 2018,2018,Algeria,34.8504,5.7281
ALG5745,12 December 2018,2018,Algeria,36.7525,3.042
ALG5747,12 December 2018,2018,Algeria,35.1939,-0.6414
YEM26302,12 December 2018,2018,Yemen,14.7978,42.9545
TUR22967,12 December 2018,2018,Turkey,37.9201,40.2299
TUR7066,12 December 2018,2018,Turkey,39.9333,32.8598
JOR3239,12 December 2018,2018,Jordan,31.991,35.8687
TUR22965,11 December 2018,2018,Turkey,38.4946,43.3832
PSE4237,11 December 2018,2018,Palestine,31.8996,35.2042
TUN4392,11 December 2018,2018,Tunisia,36.3717,10.2671
EGY9045,11 December 2018,2018,Egypt,31.134,30.128
ISR1027,11 December 2018,2018,Israel,32.0809,34.7806
IRN3231,11 December 2018,2018,Iran,31.319,48.6842
IRN3228,11 December 2018,2018,Iran,32.1942,48.2436
IRN3238,11 December 2018,2018,Iran,33.8973,48.7516
IRN3239,11 December 2018,2018,Iran,32.6538,51.7552
IRN3229,11 December 2018,2018,Iran,35.681,51.4291
IRN3230,11 December 2018,2018,Iran,35.7252,51.4029
ISR13006,11 December 2018,2018,Israel,31.768,35.1622
IRN3232,11 December 2018,2018,Iran,35.7252,51.4029
IRN3233,11 December 2018,2018,Iran,30.0617,48.4508
IRN3234,11 December 2018,2018,Iran,30.4408,48.1843
IRN3237,11 December 2018,2018,Iran,30.437,49.1029
IRN3235,11 December 2018,2018,Iran,37.2761,49.5886
IRN3236,11 December 2018,2018,Iran,35.681,51.4291
PSE23678,11 December 2018,2018,Palestine,31.7767,35.2342
ALG5728,11 December 2018,2018,Algeria,31.6167,-2.2167
ALG5729,11 December 2018,2018,Algeria,34.8504,5.7281
ALG5734,11 December 2018,2018,Algeria,36.7344,3.9622
ALG5733,11 December 2018,2018,Algeria,36.2674,6.5014
ALG5735,11 December 2018,2018,Algeria,36.1477,3.6912
ALG5731,11 December 2018,2018,Algeria,35.7058,4.5419
ALG5730,11 December 2018,2018,Algeria,36.1914,5.4094
ALG5732,11 December 2018,2018,Algeria,36.6412,3.8884
ALG5736,11 December 2018,2018,Algeria,36.75,5.0833
YEM26269,11 December 2018,2018,Yemen,12.7794,45.0367
TUR7062,11 December 2018,2018,Turkey,39.9333,32.8598
ISR1026,11 December 2018,2018,Israel,31.7755,35.2027
BHR1603,11 December 2018,2018,Bahrain,26.1547,50.6206
IRQ14710,10 December 2018,2018,Iraq,32.4637,44.4196
MOR1457,10 December 2018,2018,Morocco,35.7806,-5.8137
MOR1460,10 December 2018,2018,Morocco,29.6974,-9.7316
LBN9755,10 December 2018,2018,Lebanon,34.5608,36.1011
TUR22960,10 December 2018,2018,Turkey,36.9875,35.3059
TUR22959,10 December 2018,2018,Turkey,37.9206,40.1986
TUR22958,10 December 2018,2018,Turkey,37.0484,37.3437
TUR22964,10 December 2018,2018,Turkey,36.2066,36.1572
TUR22962,10 December 2018,2018,Turkey,36.5872,36.1735
TUR22957,10 December 2018,2018,Turkey,38.4173,27.1302
TUR22963,10 December 2018,2018,Turkey,38.4173,27.1302
TUR22956,10 December 2018,2018,Turkey,38.3502,38.3167
PSE4230,10 December 2018,2018,Palestine,31.5839,34.4659
TUN4390,10 December 2018,2018,Tunisia,33.0594,10.3371
TUN4388,10 December 2018,2018,Tunisia,36.5011,8.7802
TUN4389,10 December 2018,2018,Tunisia,35.1676,8.8365
TUN4385,10 December 2018,2018,Tunisia,33.7044,8.969
TUN4391,10 December 2018,2018,Tunisia,35.0382,9.4849
TUN4386,10 December 2018,2018,Tunisia,33.8915,9.7963
TUN4387,10 December 2018,2018,Tunisia,34.2306,9.5979
TUR7052,10 December 2018,2018,Turkey,41.0225,28.9408
TUR7053,10 December 2018,2018,Turkey,41.0225,28.9408
IRN3219,10 December 2018,2018,Iran,31.319,48.6842
IRN3218,10 December 2018,2018,Iran,30.3392,48.3043
IRN3217,10 December 2018,2018,Iran,32.4615,48.3537
IRN3224,10 December 2018,2018,Iran,32.6344,51.3668
IRN3223,10 December 2018,2018,Iran,36.3156,59.568
IRN3225,10 December 2018,2018,Iran,38.08,46.2919
IRN3227,10 December 2018,2018,Iran,35.681,51.4291
IRN3216,10 December 2018,2018,Iran,35.7661,51.4261
IRN3226,10 December 2018,2018,Iran,35.6944,51.4215
IRN3220,10 December 2018,2018,Iran,27.8282,52.3254
IRN3222,10 December 2018,2018,Iran,31.8341,49.8673
IRN3221,10 December 2018,2018,Iran,37.2761,49.5886
PSE23673,10 December 2018,2018,Palestine,31.7767,35.2342
ALG5717,10 December 2018,2018,Algeria,36.75,5.0833
ALG5718,10 December 2018,2018,Algeria,35.6911,-0.6417
ALG5721,10 December 2018,2018,Algeria,35.72,-0.545
ALG5723,10 December 2018,2018,Algeria,36.5897,2.4475
ALG5724,10 December 2018,2018,Algeria,36.2933,3.6732
ALG5722,10 December 2018,2018,Algeria,33.8535,0.6396
ALG5725,10 December 2018,2018,Algeria,36.38,3.9014
ALG5720,10 December 2018,2018,Algeria,36.365,6.6147
ALG5719,10 December 2018,2018,Algeria,36.7525,3.042
ALG5727,10 December 2018,2018,Algeria,36.7525,3.042
ALG5726,10 December 2018,2018,Algeria,35.4358,7.1433
YEM26239,10 December 2018,2018,Yemen,12.7794,45.0367
YEM26246,10 December 2018,2018,Yemen,15.3352,44.1868
YEM26248,10 December 2018,2018,Yemen,14.5425,49.1242
PSE23676,10 December 2018,2018,Palestine,31.5541,34.5016
TUR7054,10 December 2018,2018,Turkey,39.9333,32.8598
TUR22955,10 December 2018,2018,Turkey,36.797,34.6307
TUR22961,10 December 2018,2018,Turkey,36.797,34.6307
IRQ14705,09 December 2018,2018,Iraq,33.3164,44.4039
ISR10899,09 December 2018,2018,Israel,30.9984,34.6877
EGY9031,09 December 2018,2018,Egypt,30.7153,31.2471
EGY9032,09 December 2018,2018,Egypt,30.5526,31.009
IRN3204,09 December 2018,2018,Iran,30.3392,48.3043
IRN3205,09 December 2018,2018,Iran,31.319,48.6842
IRN3215,09 December 2018,2018,Iran,36.2838,47.7464
IRN3211,09 December 2018,2018,Iran,29.4514,55.6809
IRN3214,09 December 2018,2018,Iran,37.9447,46.1217
IRN3210,09 December 2018,2018,Iran,35.7216,51.4438
IRN3213,09 December 2018,2018,Iran,35.807,51.4607
IRN3212,09 December 2018,2018,Iran,35.7252,51.4029
IRN3203,09 December 2018,2018,Iran,35.7252,51.4029
ISR12794,09 December 2018,2018,Israel,31.769,35.2163
IRN3206,09 December 2018,2018,Iran,35.681,51.4291
IRN3209,09 December 2018,2018,Iran,27.8282,52.3254
IRN3207,09 December 2018,2018,Iran,32.1942,48.2436
IRN3208,09 December 2018,2018,Iran,35.7415,51.2055
ALG5714,09 December 2018,2018,Algeria,36.7344,3.9622
ALG5709,09 December 2018,2018,Algeria,36.8038,7.7368
ALG5711,09 December 2018,2018,Algeria,36.4064,3.9594
ALG5713,09 December 2018,2018,Algeria,36.38,3.9014
ALG5710,09 December 2018,2018,Algeria,36.8374,6.8926
ALG5712,09 December 2018,2018,Algeria,36.1477,3.6912
